date,location,rainfall,temp,temp_min,temp_max
2019-07-14,IAH1,0,30.3,25,35.6
2019-07-15,IAH1,0,27.75,22.2,33.3
2019-07-16,IAH1,0.3,26.4,20.6,32.2
2019-07-17,IAH1,12.4,28.05,22.8,33.3
2019-07-18,IAH1,0,29.15,23.3,35
2019-07-19,IAH1,0,31.7,26.7,36.7
2019-07-20,IAH1,1.3,30.25,24.4,36.1
2019-07-21,IAH1,0,25.85,22.8,28.9
2019-07-22,IAH1,0,23.35,17.8,28.9
2019-07-23,IAH1,0,23.05,16.1,30
2019-07-24,IAH1,0,24.15,17.2,31.1
2019-07-25,IAH1,0,23.9,17.2,30.6
2019-07-26,IAH1,0.3,26.65,21.1,32.2
2019-07-27,IAH1,0,26.4,20.6,32.2
2019-07-28,IAH1,0.8,26.7,20.6,32.8
2019-07-29,IAH1,3.8,25.85,20.6,31.1
2019-07-30,IAH1,0,22.2,16.1,28.3
2019-07-31,IAH1,0,21.65,14.4,28.9
2019-08-01,IAH1,0,22.75,16.1,29.4
2019-08-02,IAH1,0,23.1,15.6,30.6
2019-08-03,IAH1,0,25.55,19.4,31.7
2019-08-04,IAH1,0,25.25,18.3,32.2
2019-08-05,IAH1,13.5,25.55,18.9,32.2
2019-08-06,IAH1,0,24.75,18.9,30.6
2019-08-07,IAH1,0,24.45,17.2,31.7
2019-08-08,IAH1,3,24.4,19.4,29.4
2019-08-09,IAH1,0,21.35,14.4,28.3
2019-08-10,IAH1,0,23.85,18.3,29.4
2019-08-11,IAH1,1.5,25.55,21.1,30
2019-08-12,IAH1,7.4,24.45,21.7,27.2
2019-08-13,IAH1,0,26.15,21.7,30.6
2019-08-14,IAH1,0,21.4,17.2,25.6
2019-08-15,IAH1,0,21.4,16.1,26.7
2019-08-16,IAH1,0,24.15,18.3,30
2019-08-17,IAH1,0,24.7,19.4,30
2019-08-18,IAH1,26.4,24.45,18.9,30
2019-08-19,IAH1,0,25.55,21.1,30
2019-08-20,IAH1,47.2,25,20.6,29.4
2019-08-21,IAH1,2.8,22.8,20,25.6
2019-08-22,IAH1,0,21.95,16.7,27.2
2019-08-23,IAH1,0,21.15,15.6,26.7
2019-08-24,IAH1,0,20,14.4,25.6
2019-08-25,IAH1,6.6,20,15.6,24.4
2019-08-26,IAH1,10.7,20.55,17.8,23.3
2019-08-27,IAH1,0,20.85,15,26.7
2019-08-28,IAH1,0,19.75,12.8,26.7
2019-08-29,IAH1,0,21.9,14.4,29.4
2019-08-30,IAH1,0,18.85,14.4,23.3
2019-08-31,IAH1,0.5,18.05,12.8,23.3
2019-09-01,IAH1,1,21.1,17.2,25
2019-09-02,IAH1,0,22.25,15.6,28.9
2019-09-03,IAH1,0,25,18.9,31.1
2019-09-04,IAH1,0,18.9,13.9,23.9
2019-09-05,IAH1,0,18.9,11.1,26.7
2019-09-06,IAH1,0,21.4,15,27.8
2019-09-07,IAH1,2.5,19.75,12.8,26.7
2019-09-08,IAH1,13,19.45,17.2,21.7
2019-09-09,IAH1,16.8,23.35,17.8,28.9
2019-09-10,IAH1,0.5,25.55,21.7,29.4
2019-09-11,IAH1,0,26.4,20.6,32.2
2019-09-12,IAH1,17.5,26.95,21.7,32.2
2019-09-13,IAH1,0,18.6,14.4,22.8
2019-09-14,IAH1,17.3,20,13.3,26.7
2019-09-15,IAH1,12.4,25.55,20,31.1
2019-09-16,IAH1,0,24.4,19.4,29.4
2019-09-17,IAH1,0,23.6,18.9,28.3
2019-09-18,IAH1,0,25.25,19.4,31.1
2019-09-19,IAH1,4.3,23.35,20.6,26.1
2019-09-20,IAH1,16.8,25.85,20.6,31.1
2019-09-21,IAH1,15.7,23.3,22.2,24.4
2019-09-22,IAH1,15.5,18.85,14.4,23.3
2019-09-23,IAH1,0,18.35,11.7,25
2019-09-24,IAH1,0,22.2,15,29.4
2019-09-25,IAH1,9.7,20.85,16.7,25
2019-09-26,IAH1,0,17.25,10.6,23.9
2019-09-27,IAH1,8.4,19.7,17.2,22.2
2019-09-28,IAH1,34.5,16.35,13.3,19.4
2019-09-29,IAH1,4.3,16.95,13.3,20.6
2019-09-30,IAH1,0,25.55,18.9,32.2
2019-10-01,IAH1,2.5,26.15,21.7,30.6
2019-10-02,IAH1,20.1,20.55,16.1,25
2019-10-03,IAH1,0,12.8,8.9,16.7
2019-10-04,IAH1,0,11.95,6.7,17.2
2019-10-05,IAH1,13.2,12.25,8.9,15.6
2019-10-06,IAH1,0,11.4,6.1,16.7
2019-10-07,IAH1,0,13.35,5,21.7
2019-10-08,IAH1,0,13.9,5.6,22.2
2019-10-09,IAH1,0,14.75,7.8,21.7
2019-10-10,IAH1,4.8,16.65,12.2,21.1
2019-10-11,IAH1,0,7.5,2.8,12.2
2019-10-12,IAH1,0,7.8,0,15.6
2019-10-13,IAH1,0,6.7,1.7,11.7
2019-10-14,IAH1,0,8.1,0.6,15.6
2019-10-15,IAH1,0,12.25,6.7,17.8
2019-10-16,IAH1,0,6.7,2.8,10.6
2019-10-17,IAH1,0,8.1,0.6,15.6
2019-10-18,IAH1,0,13.05,5,21.1
2019-10-19,IAH1,1.5,9.45,5,13.9
2019-10-20,IAH1,0,10.55,3.9,17.2
2019-10-21,IAH1,5.3,12.75,9.4,16.1
2019-10-22,IAH1,0,8.85,4.4,13.3
2019-10-23,IAH1,1,9.15,2.2,16.1
2019-10-24,IAH1,0,5,0,10
2019-10-25,IAH1,0,5.6,-1,12.2
2019-10-26,IAH1,0,3.95,-2.1,10
2019-10-27,IAH1,0,6.7,-0.5,13.9
2019-10-28,IAH1,4.1,4.45,1.1,7.8
2019-10-29,IAH1,0,1.45,-3.2,6.1
2019-10-30,IAH1,1,1.15,-1,3.3
2019-10-31,IAH1,0.8,-2.15,-6,1.7
2019-11-01,IAH1,1.3,0.0499999999999998,-5.5,5.6
2019-11-02,IAH1,0,4.2,-0.5,8.9
2019-11-03,IAH1,0.3,6.15,0.6,11.7
2019-11-04,IAH1,0,3.9,-1.6,9.4
2019-11-05,IAH1,0,1.7,-2.7,6.1
2019-04-26,IAH2,7.6,NA,NA,NA
2019-04-27,IAH2,7.4,NA,NA,NA
2019-04-28,IAH2,7.1,NA,NA,NA
2019-04-30,IAH2,3.6,NA,NA,NA
2019-05-01,IAH2,8.9,NA,NA,NA
2019-05-04,IAH2,5.1,NA,NA,NA
2019-05-06,IAH2,2.8,NA,NA,NA
2019-05-08,IAH2,7.9,NA,NA,NA
2019-05-09,IAH2,20.6,NA,NA,NA
2019-05-12,IAH2,8.9,NA,NA,NA
2019-05-13,IAH2,0.5,NA,NA,NA
2019-05-14,IAH2,1.5,NA,NA,NA
2019-05-15,IAH2,0.8,NA,NA,NA
2019-05-17,IAH2,20.1,NA,NA,NA
2019-05-18,IAH2,6.4,NA,NA,NA
2019-05-19,IAH2,0.3,NA,NA,NA
2019-05-20,IAH2,0.8,NA,NA,NA
2019-05-22,IAH2,20.1,NA,NA,NA
2019-05-24,IAH2,25.9,NA,NA,NA
2019-05-27,IAH2,30.7,NA,NA,NA
2019-05-28,IAH2,5.1,NA,NA,NA
2019-05-29,IAH2,9.1,NA,NA,NA
2019-05-30,IAH2,15.5,NA,NA,NA
2019-06-05,IAH2,0.3,NA,NA,NA
2019-06-11,IAH2,2,NA,NA,NA
2019-06-12,IAH2,4.3,NA,NA,NA
2019-06-16,IAH2,5.3,NA,NA,NA
2019-06-18,IAH2,20.1,NA,NA,NA
2019-06-21,IAH2,20.6,NA,NA,NA
2019-06-23,IAH2,1.3,NA,NA,NA
2019-06-24,IAH2,6.1,NA,NA,NA
2019-06-25,IAH2,1.8,NA,NA,NA
2019-06-27,IAH2,0.3,NA,NA,NA
2019-07-02,IAH2,34,NA,NA,NA
2019-07-04,IAH2,0.5,NA,NA,NA
2019-07-05,IAH2,23.1,NA,NA,NA
2019-07-10,IAH2,0,NA,NA,NA
2019-07-13,IAH2,1.3,NA,NA,NA
2019-07-16,IAH2,5.1,NA,NA,NA
2019-07-17,IAH2,30,NA,NA,NA
2019-07-18,IAH2,6.1,NA,NA,NA
2019-07-26,IAH2,1.5,NA,NA,NA
2019-07-28,IAH2,1,NA,NA,NA
2019-07-29,IAH2,3.6,NA,NA,NA
2019-08-01,IAH2,11.7,NA,NA,NA
2019-08-03,IAH2,0.8,NA,NA,NA
2019-08-06,IAH2,0,NA,NA,NA
2019-08-12,IAH2,3,NA,NA,NA
2019-08-16,IAH2,0.3,NA,NA,NA
2019-08-18,IAH2,38.9,NA,NA,NA
2019-08-20,IAH2,8.6,NA,NA,NA
2019-08-27,IAH2,1.3,NA,NA,NA
2019-08-31,IAH2,0.8,NA,NA,NA
2019-09-01,IAH2,3.8,NA,NA,NA
2019-09-04,IAH2,0.8,NA,NA,NA
2019-09-08,IAH2,5.3,NA,NA,NA
2019-09-09,IAH2,1,NA,NA,NA
2019-09-10,IAH2,1.3,NA,NA,NA
2019-09-11,IAH2,30.5,NA,NA,NA
2019-09-12,IAH2,28.7,NA,NA,NA
2019-09-15,IAH2,1.8,NA,NA,NA
2019-09-18,IAH2,5.6,NA,NA,NA
2019-09-19,IAH2,2.5,NA,NA,NA
2019-09-22,IAH2,8.1,NA,NA,NA
2019-09-23,IAH2,1,NA,NA,NA
2019-09-25,IAH2,7.6,NA,NA,NA
2019-09-26,IAH2,0.3,NA,NA,NA
2019-09-29,IAH2,0.8,NA,NA,NA
2019-09-30,IAH2,2,NA,NA,NA
2019-10-01,IAH2,45.7,NA,NA,NA
2019-10-02,IAH2,18,NA,NA,NA
2019-10-03,IAH2,4.6,NA,NA,NA
2019-10-05,IAH2,30.5,NA,NA,NA
2019-10-06,IAH2,7.6,NA,NA,NA
2019-10-10,IAH2,0.5,NA,NA,NA
2019-10-11,IAH2,2.8,NA,NA,NA
2019-10-13,IAH2,0.5,NA,NA,NA
2019-10-19,IAH2,0.5,NA,NA,NA
2019-10-21,IAH2,10.2,NA,NA,NA
2019-10-22,IAH2,18,NA,NA,NA
2019-10-24,IAH2,7.6,NA,NA,NA
2019-05-06,IAH3,0.8,16.15,11.7,20.6
2019-05-07,IAH3,0,12.2,9.4,15
2019-05-08,IAH3,9.9,12.8,5.6,20
2019-05-09,IAH3,1,7.8,3.9,11.7
2019-05-10,IAH3,0,8.9,1.1,16.7
2019-05-11,IAH3,1.8,7.5,3.3,11.7
2019-05-12,IAH3,0,5.85,1.7,10
2019-05-13,IAH3,0,10.3,1.7,18.9
2019-05-14,IAH3,0.5,10,5.6,14.4
2019-05-15,IAH3,0,15.85,7.8,23.9
2019-05-16,IAH3,6.6,22.5,12.8,32.2
2019-05-17,IAH3,20.1,15.25,11.1,19.4
2019-05-18,IAH3,51.3,16.1,8.3,23.9
2019-05-19,IAH3,0.8,12.5,7.2,17.8
2019-05-20,IAH3,0,9.15,4.4,13.9
2019-05-21,IAH3,14.7,9.45,6.7,12.2
2019-05-22,IAH3,0,18.3,12.2,24.4
2019-05-23,IAH3,0,15.8,9.4,22.2
2019-05-24,IAH3,22.9,19.45,12.2,26.7
2019-05-25,IAH3,0,22.5,18.9,26.1
2019-05-26,IAH3,0,20,15,25
2019-05-27,IAH3,8.9,19.15,13.9,24.4
2019-05-28,IAH3,30.7,15.3,11.7,18.9
2019-05-29,IAH3,30,18.05,13.9,22.2
2019-05-30,IAH3,0,18.3,13.3,23.3
2019-05-31,IAH3,0,20.55,13.3,27.8
2019-06-01,IAH3,0,20.55,13.9,27.2
2019-06-02,IAH3,0,18.05,12.2,23.9
2019-06-03,IAH3,6.6,18.3,12.2,24.4
2019-06-04,IAH3,1.8,20.8,14.4,27.2
2019-06-05,IAH3,3.3,23.05,16.7,29.4
2019-06-06,IAH3,0,23.6,18.3,28.9
2019-06-07,IAH3,0,23.05,17.2,28.9
2019-06-08,IAH3,0,21.65,14.4,28.9
2019-06-09,IAH3,0,23.05,16.1,30
2019-06-10,IAH3,0,18.9,11.7,26.1
2019-06-11,IAH3,0.3,18.35,11.1,25.6
2019-06-12,IAH3,8.6,15.85,11.7,20
2019-06-13,IAH3,0,15.8,9.4,22.2
2019-06-14,IAH3,0,18.9,12.2,25.6
2019-06-15,IAH3,11.4,21.4,16.1,26.7
2019-06-16,IAH3,0,18.65,15.6,21.7
2019-06-17,IAH3,0,19.7,15,24.4
2019-06-18,IAH3,0,19.15,13.9,24.4
2019-06-19,IAH3,1.5,18.65,15.6,21.7
2019-06-20,IAH3,0,18.6,12.8,24.4
2019-06-21,IAH3,24.1,16.35,13.3,19.4
2019-06-22,IAH3,1.8,20,15,25
2019-06-23,IAH3,6.4,22.2,19.4,25
2019-06-24,IAH3,2,19.7,16.1,23.3
2019-06-25,IAH3,0,21.65,14.4,28.9
2019-06-26,IAH3,14.5,23.35,16.7,30
2019-06-27,IAH3,0,24.75,18.9,30.6
2019-06-28,IAH3,8.9,22.2,18.3,26.1
2019-06-29,IAH3,0,26.4,20,32.8
2019-06-30,IAH3,14.2,26.65,20,33.3
2019-07-01,IAH3,0,25,19.4,30.6
2019-07-02,IAH3,5.1,27.5,22.2,32.8
2019-07-03,IAH3,4.6,25.85,21.1,30.6
2019-07-04,IAH3,0,25.6,20.6,30.6
2019-07-05,IAH3,0,25.25,19.4,31.1
2019-07-06,IAH3,0,25,21.1,28.9
2019-07-07,IAH3,0,22.8,17.8,27.8
2019-07-08,IAH3,0,22.5,16.1,28.9
2019-07-09,IAH3,7.4,23.6,17.2,30
2019-07-10,IAH3,0.3,24.15,19.4,28.9
2019-07-11,IAH3,0,22.75,17.2,28.3
2019-07-12,IAH3,0,21.95,13.9,30
2019-07-13,IAH3,0,25.25,19.4,31.1
2019-07-14,IAH3,0,27.2,22.2,32.2
2019-07-15,IAH3,0,25.85,21.1,30.6
2019-07-16,IAH3,19.3,24.2,17.8,30.6
2019-07-17,IAH3,4.3,24.7,19.4,30
2019-07-18,IAH3,0,26.95,21.7,32.2
2019-07-19,IAH3,0,28.85,24.4,33.3
2019-07-20,IAH3,1,27.2,21.1,33.3
2019-07-21,IAH3,0,23.05,19.4,26.7
2019-07-22,IAH3,0,20.25,14.4,26.1
2019-07-23,IAH3,0,20.3,12.8,27.8
2019-07-24,IAH3,0,21.65,15,28.3
2019-07-25,IAH3,0,21.35,14.4,28.3
2019-07-26,IAH3,0,24.7,20,29.4
2019-07-27,IAH3,5.6,24.7,19.4,30
2019-07-28,IAH3,2.5,25,19.4,30.6
2019-07-29,IAH3,6.1,22.75,17.2,28.3
2019-07-30,IAH3,0,19.75,13.9,25.6
2019-07-31,IAH3,0,19.7,13.3,26.1
2019-08-01,IAH3,0,20.85,13.9,27.8
2019-08-02,IAH3,0,21.35,14.4,28.3
2019-08-03,IAH3,0,23.05,16.7,29.4
2019-08-04,IAH3,0,23.65,16.7,30.6
2019-08-05,IAH3,22.6,22.8,15.6,30
2019-08-06,IAH3,0,21.95,15.6,28.3
2019-08-07,IAH3,0,22.2,15,29.4
2019-08-08,IAH3,0,21.4,15.6,27.2
2019-08-09,IAH3,0,19.2,11.7,26.7
2019-08-10,IAH3,0,21.95,16.1,27.8
2019-08-11,IAH3,5.1,23.9,20,27.8
2019-08-12,IAH3,3.6,23.1,20.6,25.6
2019-08-13,IAH3,0.3,23.9,18.9,28.9
2019-08-14,IAH3,4.6,19.45,15,23.9
2019-08-15,IAH3,0,18.6,12.8,24.4
2019-08-16,IAH3,0,21.4,15.6,27.2
2019-08-17,IAH3,0,21.65,15,28.3
2019-08-18,IAH3,43.7,22.25,16.7,27.8
2019-08-19,IAH3,0,23.6,18.9,28.3
2019-08-20,IAH3,45,23.05,18.3,27.8
2019-08-21,IAH3,0.3,21.1,17.8,24.4
2019-08-22,IAH3,0,19.45,13.3,25.6
2019-08-23,IAH3,0,18.6,12.2,25
2019-08-24,IAH3,0,17.5,11.7,23.3
2019-08-25,IAH3,3.8,17.5,12.8,22.2
2019-08-26,IAH3,3,18.6,16.1,21.1
2019-08-27,IAH3,0,18.9,12.8,25
2019-08-28,IAH3,0,18.05,11.7,24.4
2019-08-29,IAH3,0,19.7,11.1,28.3
2019-08-30,IAH3,0,16.65,11.1,22.2
2019-08-31,IAH3,1.8,16.65,12.2,21.1
2019-09-01,IAH3,0,19.15,14.4,23.9
2019-09-02,IAH3,0.3,20.55,13.9,27.2
2019-09-03,IAH3,0,20.85,13.9,27.8
2019-09-04,IAH3,0,16.1,10,22.2
2019-09-05,IAH3,0,17.2,9.4,25
2019-09-06,IAH3,0,19.45,12.8,26.1
2019-09-07,IAH3,8.1,18.1,10.6,25.6
2019-09-08,IAH3,10.7,17.5,15,20
2019-09-09,IAH3,22.4,20.85,15,26.7
2019-09-10,IAH3,0,24.7,21.1,28.3
2019-09-11,IAH3,0,25.85,21.7,30
2019-09-12,IAH3,9.9,25,19.4,30.6
2019-09-13,IAH3,0,16.15,11.7,20.6
2019-09-14,IAH3,10.2,17.5,10.6,24.4
2019-09-15,IAH3,0,24.15,18.9,29.4
2019-09-16,IAH3,0,23.05,17.8,28.3
2019-09-17,IAH3,0,22.25,17.8,26.7
2019-09-18,IAH3,7.9,24.45,18.9,30
2019-09-19,IAH3,0.3,21.65,18.9,24.4
2019-09-20,IAH3,0.5,24.45,18.9,30
2019-09-21,IAH3,9.4,22.2,21.1,23.3
2019-09-22,IAH3,31.5,16.7,11.7,21.7
2019-09-23,IAH3,0,16.65,9.4,23.9
2019-09-24,IAH3,10.7,21.35,14.4,28.3
2019-09-25,IAH3,0.8,18.85,14.4,23.3
2019-09-26,IAH3,0,15,7.8,22.2
2019-09-27,IAH3,7.9,18.05,15,21.1
2019-09-28,IAH3,31.5,15.55,12.2,18.9
2019-09-29,IAH3,3.6,15.3,11.7,18.9
2019-09-30,IAH3,0,25,18.9,31.1
2019-10-01,IAH3,23.1,25.25,21.1,29.4
2019-10-02,IAH3,13.5,18.6,14.4,22.8
2019-10-03,IAH3,0,10.55,6.1,15
2019-10-04,IAH3,0,10,4.4,15.6
2019-10-05,IAH3,15,11.1,7.8,14.4
2019-10-06,IAH3,0,10.55,5,16.1
2019-10-07,IAH3,0,11.95,3.9,20
2019-10-08,IAH3,0,12.75,4.4,21.1
2019-10-09,IAH3,1.3,14.15,8.3,20
2019-10-10,IAH3,7.4,14.7,10,19.4
2019-10-11,IAH3,0.3,5.55,1.1,10
2019-10-12,IAH3,0,5.6,-1.6,12.8
2019-10-13,IAH3,0,4.75,0.6,8.9
2019-10-14,IAH3,0,6.45,-1,13.9
2019-10-15,IAH3,0,10.55,5,16.1
2019-10-16,IAH3,0,5.55,1.7,9.4
2019-10-17,IAH3,0,6.15,-1.6,13.9
2019-10-18,IAH3,0,11.95,3.9,20
2019-10-19,IAH3,2.8,8.05,3.3,12.8
2019-10-20,IAH3,0,9.2,0.6,17.8
2019-10-21,IAH3,14,10.8,7.2,14.4
2019-10-22,IAH3,0,6.7,1.7,11.7
2019-10-23,IAH3,1.3,6.4,-0.5,13.3
2019-10-24,IAH3,0,3.35,-1.6,8.3
2019-10-25,IAH3,0,3.7,-3.2,10.6
2019-10-26,IAH3,0,2.55,-3.2,8.3
2019-10-27,IAH3,0,5.05,-1.6,11.7
2019-06-03,IAH4,0.3,16.15,10.6,21.7
2019-06-04,IAH4,0,22.25,15.6,28.9
2019-06-05,IAH4,0.8,24.75,17.8,31.7
2019-06-06,IAH4,0,24.15,17.2,31.1
2019-06-07,IAH4,0,23.65,16.7,30.6
2019-06-08,IAH4,0,22.2,15,29.4
2019-06-09,IAH4,0,20.55,15,26.1
2019-06-10,IAH4,0,20,12.2,27.8
2019-06-11,IAH4,3.3,17.8,10,25.6
2019-06-12,IAH4,0.8,17.75,12.2,23.3
2019-06-13,IAH4,0,16.95,8.9,25
2019-06-14,IAH4,0.3,19.15,14.4,23.9
2019-06-15,IAH4,18.8,23.35,15.6,31.1
2019-06-16,IAH4,0,20.3,15,25.6
2019-06-17,IAH4,0,20.85,15,26.7
2019-06-18,IAH4,1.5,20,18.3,21.7
2019-06-19,IAH4,0.8,19.45,15.6,23.3
2019-06-20,IAH4,0,18.85,13.3,24.4
2019-06-21,IAH4,25.1,19.15,17.2,21.1
2019-06-22,IAH4,14.2,20.3,15.6,25
2019-06-23,IAH4,2.8,20.85,17.8,23.9
2019-06-24,IAH4,4.8,21.4,16.7,26.1
2019-06-25,IAH4,0,22.5,16.1,28.9
2019-06-26,IAH4,0,22.2,15,29.4
2019-06-27,IAH4,0,24.2,17.8,30.6
2019-06-28,IAH4,0,25.3,20.6,30
2019-06-29,IAH4,0,27.5,20.6,34.4
2019-06-30,IAH4,0,29.4,24.4,34.4
2019-07-01,IAH4,0,27.5,22.8,32.2
2019-07-02,IAH4,11.4,27.2,21.1,33.3
2019-07-03,IAH4,47.2,25,19.4,30.6
2019-07-04,IAH4,2.5,25.3,20,30.6
2019-07-05,IAH4,0,24.45,18.3,30.6
2019-07-06,IAH4,0,23.3,18.3,28.3
2019-07-07,IAH4,0,22.5,17.2,27.8
2019-07-08,IAH4,0,22.5,15.6,29.4
2019-07-09,IAH4,0.8,24.2,16.7,31.7
2019-07-10,IAH4,0,24.75,20.6,28.9
2019-07-11,IAH4,0,22.8,16.7,28.9
2019-07-12,IAH4,0,22.5,13.3,31.7
2019-07-13,IAH4,0,23.85,18.3,29.4
2019-07-14,IAH4,0,25.55,18.9,32.2
2019-07-15,IAH4,0,26.1,21.1,31.1
2019-07-16,IAH4,23.6,25.85,20.6,31.1
2019-07-17,IAH4,23.4,22.75,19.4,26.1
2019-07-18,IAH4,0,27.8,21.7,33.9
2019-07-19,IAH4,0,29.7,25,34.4
2019-07-20,IAH4,5.3,25.55,19.4,31.7
2019-07-21,IAH4,0,22.5,18.9,26.1
2019-07-22,IAH4,0,20,14.4,25.6
2019-07-23,IAH4,0,20.25,13.3,27.2
2019-07-24,IAH4,0,20,12.2,27.8
2019-07-25,IAH4,1.5,19.75,12.8,26.7
2019-07-26,IAH4,0,25.55,20,31.1
2019-07-27,IAH4,0,25.85,20.6,31.1
2019-07-28,IAH4,4.1,24.45,18.9,30
2019-07-29,IAH4,0,23.05,17.8,28.3
2019-07-30,IAH4,0,19.15,12.2,26.1
2019-07-31,IAH4,0.3,18.05,11.7,24.4
2019-08-01,IAH4,0,19.7,12.2,27.2
2019-08-02,IAH4,0,20.55,13.3,27.8
2019-08-03,IAH4,0,23.3,17.2,29.4
2019-08-04,IAH4,0,22.2,14.4,30
2019-08-05,IAH4,13.2,23.9,17.2,30.6
2019-08-06,IAH4,0,23.05,17.2,28.9
2019-08-07,IAH4,0,22.8,15,30.6
2019-08-08,IAH4,0,20.85,13.9,27.8
2019-08-09,IAH4,0,19.7,11.1,28.3
2019-08-10,IAH4,1,23.6,17.2,30
2019-08-11,IAH4,0.3,23.65,20.6,26.7
2019-08-12,IAH4,6.9,23.05,18.9,27.2
2019-08-13,IAH4,0,23.85,18.3,29.4
2019-08-14,IAH4,1.5,20.3,15,25.6
2019-08-15,IAH4,0,18.6,12.8,24.4
2019-08-16,IAH4,0,20.55,14.4,26.7
2019-08-17,IAH4,0.3,21.35,14.4,28.3
2019-08-18,IAH4,18.3,22.2,17.2,27.2
2019-08-19,IAH4,0,21.95,16.1,27.8
2019-08-20,IAH4,9.1,25,20,30
2019-08-21,IAH4,0,19.7,15,24.4
2019-08-22,IAH4,0,18.35,10.6,26.1
2019-08-23,IAH4,0,18.65,11.7,25.6
2019-08-24,IAH4,0,18.9,13.9,23.9
2019-08-25,IAH4,0,18.6,15,22.2
2019-08-26,IAH4,0,20.25,17.2,23.3
2019-08-27,IAH4,0,19.15,13.3,25
2019-08-28,IAH4,0,18.65,11.7,25.6
2019-08-29,IAH4,8.6,21.1,12.8,29.4
2019-08-30,IAH4,0,18.05,12.2,23.9
2019-08-31,IAH4,0,16.1,12.2,20
2019-09-01,IAH4,0,18.1,10.6,25.6
2019-09-02,IAH4,0,21.65,15,28.3
2019-09-03,IAH4,0.5,21.65,16.1,27.2
2019-09-04,IAH4,0,17.5,10.6,24.4
2019-09-05,IAH4,0,19.7,10,29.4
2019-09-06,IAH4,0,19.75,12.8,26.7
2019-09-07,IAH4,8.9,18.9,12.2,25.6
2019-09-08,IAH4,4.8,18.6,16.1,21.1
2019-09-09,IAH4,31.8,22.5,18.3,26.7
2019-09-10,IAH4,11.9,24.15,18.9,29.4
2019-09-11,IAH4,7.6,25.3,20,30.6
2019-09-12,IAH4,5.8,23.6,17.2,30
2019-09-13,IAH4,0,17.2,12.2,22.2
2019-09-14,IAH4,9.7,16.7,10.6,22.8
2019-09-15,IAH4,0,22.75,16.1,29.4
2019-09-16,IAH4,0,23.9,16.1,31.7
2019-09-17,IAH4,0,25.8,19.4,32.2
2019-09-18,IAH4,2.5,25.3,20.6,30
2019-09-19,IAH4,3.3,23.35,20,26.7
2019-09-20,IAH4,0.5,24.45,17.2,31.7
2019-09-21,IAH4,2,22.75,21.1,24.4
2019-09-22,IAH4,15.2,16.65,11.1,22.2
2019-09-23,IAH4,0,18.05,9.4,26.7
2019-09-24,IAH4,0,21.65,13.3,30
2019-09-25,IAH4,0,17.8,12.8,22.8
2019-09-26,IAH4,0,15.25,7.2,23.3
2019-09-27,IAH4,4.1,17.5,12.8,22.2
2019-09-28,IAH4,3.3,16.4,10,22.8
2019-09-29,IAH4,10.7,16.95,13.3,20.6
2019-09-30,IAH4,0,25,18.9,31.1
2019-10-01,IAH4,23.9,19.7,15,24.4
2019-10-02,IAH4,13,13.9,11.7,16.1
2019-10-03,IAH4,0,10,6.1,13.9
2019-10-04,IAH4,0,10.25,4.4,16.1
2019-10-05,IAH4,20.8,15,9.4,20.6
2019-10-06,IAH4,0,12.5,5,20
2019-10-07,IAH4,0,13.9,5.6,22.2
2019-10-08,IAH4,0,11.95,3.3,20.6
2019-10-09,IAH4,11.2,14.45,8.3,20.6
2019-10-10,IAH4,6.4,11.1,4.4,17.8
2019-10-11,IAH4,0,2.2,0,4.4
2019-10-12,IAH4,0,5.3,-1.6,12.2
2019-10-13,IAH4,0,5.3,0,10.6
2019-10-14,IAH4,0,6.45,-2.7,15.6
2019-10-15,IAH4,0,9.15,3.9,14.4
2019-10-16,IAH4,0,4.45,-0.5,9.4
2019-10-17,IAH4,0,7.55,-1.6,16.7
2019-05-21,ILH1,1,11.1,7.2,15
2019-05-22,ILH1,25.9,20.25,13.3,27.2
2019-05-23,ILH1,10.2,22.25,17.8,26.7
2019-05-24,ILH1,0,23.9,17.2,30.6
2019-05-25,ILH1,0.3,25.25,21.1,29.4
2019-05-26,ILH1,20.1,21.4,17.2,25.6
2019-05-27,ILH1,1.3,22.5,15.6,29.4
2019-05-28,ILH1,0,22.5,15.6,29.4
2019-05-29,ILH1,9.4,21.15,15.6,26.7
2019-05-30,ILH1,1.3,21.1,16.1,26.1
2019-05-31,ILH1,1.8,21.1,16.1,26.1
2019-06-01,ILH1,0,22.8,16.7,28.9
2019-06-02,ILH1,0,18.35,12.8,23.9
2019-06-03,ILH1,0,18.9,11.1,26.7
2019-06-04,ILH1,0,22.2,16.1,28.3
2019-06-05,ILH1,0,25.6,20.6,30.6
2019-06-06,ILH1,0,25.25,19.4,31.1
2019-06-07,ILH1,0,24.15,18.9,29.4
2019-06-08,ILH1,0,23.05,17.8,28.3
2019-06-09,ILH1,0.3,23.3,19.4,27.2
2019-06-10,ILH1,0,19.45,13.3,25.6
2019-06-11,ILH1,0,19.45,10.6,28.3
2019-06-12,ILH1,0,18.6,13.3,23.9
2019-06-13,ILH1,15.7,15.55,10,21.1
2019-06-14,ILH1,0,16.7,7.8,25.6
2019-06-15,ILH1,7.1,19.45,16.1,22.8
2019-06-16,ILH1,18.5,22.5,17.2,27.8
2019-06-17,ILH1,0,18.6,15,22.2
2019-06-18,ILH1,0,22.5,17.2,27.8
2019-06-19,ILH1,0,21.7,16.7,26.7
