date,year,location,rainfall,temp,temp_min,temp_max
2018-07-08,2018,NYH1,0,20.1,13,27
2018-07-09,2018,NYH1,0,22.71,15,30
2018-07-10,2018,NYH1,0,23.5,17,29
2018-07-11,2018,NYH1,0,20.83,15,24
2018-07-12,2018,NYH1,0,19.04,11,27
2018-07-13,2018,NYH1,1.27,22.14,14,29
2018-07-14,2018,NYH1,0,25.53,22,31
2018-07-15,2018,NYH1,0.254,24.49,19,30
2018-07-16,2018,NYH1,3.556,25.62,19,33
2018-07-17,2018,NYH1,0,23.14,21,27
2018-07-18,2018,NYH1,0,19.36,16,22
2018-07-19,2018,NYH1,0,17.64,9,26
2018-07-20,2018,NYH1,0,22.13,15,29
2018-07-21,2018,NYH1,1.778,22.3,18,26
2018-07-22,2018,NYH1,11.938,22.12,17,29
2018-07-23,2018,NYH1,15.24,23.39,22,26
2018-07-24,2018,NYH1,10.414,23.19,22,25
2018-07-25,2018,NYH1,0.508,22.42,21,24
2018-07-26,2018,NYH1,9.144,22.62,18,28
2018-07-27,2018,NYH1,0,22.19,19,26
2018-07-28,2018,NYH1,0,20.61,17,25
2018-07-29,2018,NYH1,2.032,19.57,15,24
2018-07-30,2018,NYH1,0,19.64,14,25
2018-07-31,2018,NYH1,0,21.51,18,26
2018-08-01,2018,NYH1,0.254,23.9,22,28
2018-08-02,2018,NYH1,0,23.06,20,26
2018-08-03,2018,NYH1,0,22.65,20,25
2018-08-04,2018,NYH1,0,22.9,17,29
2018-08-05,2018,NYH1,0,23.54,16,30
2018-08-06,2018,NYH1,2.032,25,19,31
2018-08-07,2018,NYH1,7.112,23.09,20,26
2018-08-08,2018,NYH1,0,22.08,19,26
2018-08-09,2018,NYH1,0,22.65,20,26
2018-08-10,2018,NYH1,0,21.64,19,25
2018-08-11,2018,NYH1,0,18.85,15,24
2018-08-12,2018,NYH1,0.762,20.17,15,26
2018-08-13,2018,NYH1,6.35,20.76,18,24
2018-08-14,2018,NYH1,0.254,20.67,20,22
2018-08-15,2018,NYH1,0,22.97,19,29
2018-08-16,2018,NYH1,5.08,24.17,20,29
2018-08-17,2018,NYH1,4.572,23.22,20,29
2018-08-18,2018,NYH1,0,20.25,18,24
2018-08-19,2018,NYH1,0,19.67,16,24
2018-08-20,2018,NYH1,0,20.65,16,25
2018-08-21,2018,NYH1,2.54,21.06,19,23
2018-08-22,2018,NYH1,0.508,20.92,19,23
2018-08-23,2018,NYH1,0,17.62,12,23
2018-08-24,2018,NYH1,0,20.13,14,26
2018-08-25,2018,NYH1,0,20.85,17,26
2018-08-26,2018,NYH1,1.016,22.77,19,28
2018-08-27,2018,NYH1,0,22.68,18,27
2018-08-28,2018,NYH1,0.762,26.89,24,31
2018-08-29,2018,NYH1,18.034,25.59,23,32
2018-08-30,2018,NYH1,0,20.65,16,23
2018-08-31,2018,NYH1,0,17.85,13,23
2018-09-01,2018,NYH1,0,21.69,19,26
2018-09-02,2018,NYH1,0,24.18,21,29
2018-09-03,2018,NYH1,0,25.29,21,31
2018-09-04,2018,NYH1,0,23.58,20,28
2018-09-05,2018,NYH1,4.064,25.29,20,32
2018-09-06,2018,NYH1,0,24.41,20,28
2018-09-07,2018,NYH1,0,19.04,16,22
2018-09-08,2018,NYH1,0,14.4,12,16
2018-09-09,2018,NYH1,6.858,12.14,10,15
2018-09-10,2018,NYH1,4.064,12.68,10,16
2018-09-11,2018,NYH1,0,17.41,15,21
2018-09-12,2018,NYH1,0,19.28,16,23
2018-09-13,2018,NYH1,0,21.93,19,27
2018-09-14,2018,NYH1,0,22.76,20,26
2018-09-15,2018,NYH1,0,22.56,18,28
2018-09-16,2018,NYH1,0,22.4,17,29
2018-09-17,2018,NYH1,4.064,21.39,17,25
2018-09-18,2018,NYH1,0,21.51,19,26
2018-09-19,2018,NYH1,0,18.36,16,20
2018-09-20,2018,NYH1,0,14.94,9,22
2018-09-21,2018,NYH1,14.986,21.51,17,25
2018-09-22,2018,NYH1,0,15.14,10,21
2018-09-23,2018,NYH1,0,11.6,6,19
2018-09-24,2018,NYH1,5.588,13.68,8,20
2018-09-25,2018,NYH1,2.794,15.46,12,21
2018-09-26,2018,NYH1,0,19.88,15,23
2018-09-27,2018,NYH1,1.27,12.67,8,16
2018-09-28,2018,NYH1,0,14.99,11,20
2018-09-29,2018,NYH1,0,13.26,9,17
2018-09-30,2018,NYH1,0,10.5,7,14
2018-10-01,2018,NYH1,4.572,12.33,11,14
2018-10-02,2018,NYH1,0,16.54,11,21
2018-10-03,2018,NYH1,4.826,13.88,11,19
2018-10-04,2018,NYH1,0,17.21,12,20
2018-10-05,2018,NYH1,3.048,10.47,4,16
2018-10-06,2018,NYH1,1.524,16.71,11,23
2018-10-07,2018,NYH1,0,17.19,13,21
2018-10-08,2018,NYH1,0,17.11,12,26
2018-10-09,2018,NYH1,0,23.37,21,28
2018-10-10,2018,NYH1,4.826,22.71,20,27
2018-10-11,2018,NYH1,0.254,20.61,16,22
2018-10-12,2018,NYH1,1.524,9.79,7,15
2018-10-13,2018,NYH1,0,6.88,5,9
2018-10-14,2018,NYH1,1.524,8.06,4,14
2018-10-15,2018,NYH1,0,10.58,7,16
2018-10-16,2018,NYH1,2.286,6.82,4,11
2018-10-17,2018,NYH1,1.016,6.74,3,9
2018-10-18,2018,NYH1,0,2.31,0,5
2018-10-19,2018,NYH1,0.254,7.79,2,17
2018-10-20,2018,NYH1,0.254,10.47,7,13
2018-10-21,2018,NYH1,0,3.29,0,7
2018-10-22,2018,NYH1,3.556,4.85,2,10
2018-10-23,2018,NYH1,2.032,7.21,5,10
2018-10-24,2018,NYH1,0.254,4.17,2,6
2018-10-25,2018,NYH1,0,2.46,1,4
2018-10-26,2018,NYH1,5.08,3.48,1,6
2018-10-27,2018,NYH1,0.762,3.58,2,5
2018-10-28,2018,NYH1,0.762,4.03,2,7
2018-10-29,2018,NYH1,0,5.5,5,7
2018-10-30,2018,NYH1,0.254,4.69,1,9
2018-10-31,2018,NYH1,1.016,9.58,0,17
2018-11-01,2018,NYH1,1.524,8.8,7,14
2018-11-02,2018,NYH1,1.524,10.07,8,15
2018-11-03,2018,NYH1,0,5.23,4,7
2018-11-04,2018,NYH1,0.254,5.01,1,8
2018-11-05,2018,NYH1,3.556,7.87,2,11
2018-11-06,2018,NYH1,1.778,10.56,8,16
2018-11-07,2018,NYH1,0,9.82,7,13
2018-11-08,2018,NYH1,2.032,4.9,3,7
2018-11-09,2018,NYH1,1.524,2.22,-1,4
2018-11-10,2018,NYH1,0,1.82,-1,6
2018-05-18,2018,NYH2,3.556,15.51,9,21
2018-05-19,2018,NYH2,2.54,14.31,10,18
2018-05-20,2018,NYH2,0,16.19,14,18
2018-05-21,2018,NYH2,2.54,15.17,10,22
2018-05-22,2018,NYH2,0,15.99,13,21
2018-05-23,2018,NYH2,0,17.51,13,24
2018-05-24,2018,NYH2,0,18.24,9,26
2018-05-25,2018,NYH2,0,20.85,15,28
2018-05-26,2018,NYH2,0.508,22.75,18,27
2018-05-27,2018,NYH2,0,20,18,23
2018-05-28,2018,NYH2,0,21.68,17,29
2018-05-29,2018,NYH2,0,22.1,17,29
2018-05-30,2018,NYH2,0,22.96,15,31
2018-05-31,2018,NYH2,9.652,23.03,19,27
2018-06-01,2018,NYH2,0,23.12,20,29
2018-06-02,2018,NYH2,1.524,17.51,14,21
2018-06-03,2018,NYH2,1.778,16.21,12,21
2018-06-04,2018,NYH2,0.762,15.86,13,19
2018-06-05,2018,NYH2,0,12.52,11,15
2018-06-06,2018,NYH2,0.762,12.42,10,16
2018-06-07,2018,NYH2,0,14.49,9,21
2018-06-08,2018,NYH2,0,18.24,12,23
2018-06-09,2018,NYH2,0,16.35,9,23
2018-06-10,2018,NYH2,0,17.97,12,24
2018-06-11,2018,NYH2,0,17.07,9,24
2018-06-12,2018,NYH2,1.778,18.59,12,26
2018-06-13,2018,NYH2,0,21.6,18,27
2018-06-14,2018,NYH2,0,18.71,16,24
2018-06-15,2018,NYH2,0,17.12,11,23
2018-06-16,2018,NYH2,0,18.22,9,27
2018-06-17,2018,NYH2,2.794,22.17,14,30
2018-06-18,2018,NYH2,0,26.37,23,32
2018-06-19,2018,NYH2,0,19.75,16,25
2018-06-20,2018,NYH2,0,16.67,10,23
2018-06-21,2018,NYH2,0,16.52,11,22
2018-06-22,2018,NYH2,1.016,16.87,7,26
2018-06-23,2018,NYH2,1.016,19,17,23
2018-06-24,2018,NYH2,0.254,19.18,17,22
2018-06-25,2018,NYH2,0,16.96,14,20
2018-06-26,2018,NYH2,4.064,16.22,7,25
2018-06-27,2018,NYH2,2.032,18.8,17,20
2018-06-28,2018,NYH2,0,21.31,19,25
2018-06-29,2018,NYH2,0,22.8,18,28
2018-06-30,2018,NYH2,0,24,16,32
2018-07-01,2018,NYH2,7.366,27.55,20,33
2018-07-02,2018,NYH2,0,27.32,24,34
2018-07-03,2018,NYH2,0,25.14,22,29
2018-07-04,2018,NYH2,0.508,24.03,16,33
2018-07-05,2018,NYH2,0,26.32,23,31
2018-07-06,2018,NYH2,0,22.66,19,28
2018-07-07,2018,NYH2,0,17.33,9,24
2018-07-08,2018,NYH2,0,20.1,13,27
2018-07-09,2018,NYH2,0,22.71,15,30
2018-07-10,2018,NYH2,0,23.5,17,29
2018-07-11,2018,NYH2,0,20.83,15,24
2018-07-12,2018,NYH2,0,19.04,11,27
2018-07-13,2018,NYH2,1.27,22.14,14,29
2018-07-14,2018,NYH2,0,25.53,22,31
2018-07-15,2018,NYH2,0.254,24.49,19,30
2018-07-16,2018,NYH2,3.556,25.62,19,33
2018-07-17,2018,NYH2,0,23.14,21,27
2018-07-18,2018,NYH2,0,19.36,16,22
2018-07-19,2018,NYH2,0,17.64,9,26
2018-07-20,2018,NYH2,0,22.13,15,29
2018-07-21,2018,NYH2,1.778,22.3,18,26
2018-07-22,2018,NYH2,11.938,22.12,17,29
2018-07-23,2018,NYH2,15.24,23.39,22,26
2018-07-24,2018,NYH2,10.414,23.19,22,25
2018-07-25,2018,NYH2,0.508,22.42,21,24
2018-07-26,2018,NYH2,9.144,22.62,18,28
2018-07-27,2018,NYH2,0,22.19,19,26
2018-07-28,2018,NYH2,0,20.61,17,25
2018-07-29,2018,NYH2,2.032,19.57,15,24
2018-07-30,2018,NYH2,0,19.64,14,25
2018-07-31,2018,NYH2,0,21.51,18,26
2018-08-01,2018,NYH2,0.254,23.9,22,28
2018-08-02,2018,NYH2,0,23.06,20,26
2018-08-03,2018,NYH2,0,22.65,20,25
2018-08-04,2018,NYH2,0,22.9,17,29
2018-08-05,2018,NYH2,0,23.54,16,30
2018-08-06,2018,NYH2,2.032,25,19,31
2018-08-07,2018,NYH2,7.112,23.09,20,26
2018-08-08,2018,NYH2,0,22.08,19,26
2018-08-09,2018,NYH2,0,22.65,20,26
2018-08-10,2018,NYH2,0,21.64,19,25
2018-08-11,2018,NYH2,0,18.85,15,24
2018-08-12,2018,NYH2,0.762,20.17,15,26
2018-08-13,2018,NYH2,6.35,20.76,18,24
2018-08-14,2018,NYH2,0.254,20.67,20,22
2018-08-15,2018,NYH2,0,22.97,19,29
2018-08-16,2018,NYH2,5.08,24.17,20,29
2018-08-17,2018,NYH2,4.572,23.22,20,29
2018-08-18,2018,NYH2,0,20.25,18,24
2018-08-19,2018,NYH2,0,19.67,16,24
2018-08-20,2018,NYH2,0,20.65,16,25
2018-08-21,2018,NYH2,2.54,21.06,19,23
2018-08-22,2018,NYH2,0.508,20.92,19,23
2018-08-23,2018,NYH2,0,17.62,12,23
2018-08-24,2018,NYH2,0,20.13,14,26
2018-08-25,2018,NYH2,0,20.85,17,26
2018-08-26,2018,NYH2,1.016,22.77,19,28
2018-08-27,2018,NYH2,0,22.68,18,27
2018-08-28,2018,NYH2,0.762,26.89,24,31
2018-08-29,2018,NYH2,18.034,25.59,23,32
2018-08-30,2018,NYH2,0,20.65,16,23
2018-08-31,2018,NYH2,0,17.85,13,23
2018-09-01,2018,NYH2,0,21.69,19,26
2018-09-02,2018,NYH2,0,24.18,21,29
2018-09-03,2018,NYH2,0,25.29,21,31
2018-09-04,2018,NYH2,0,23.58,20,28
2018-09-05,2018,NYH2,4.064,25.29,20,32
2018-09-06,2018,NYH2,0,24.41,20,28
2018-09-07,2018,NYH2,0,19.04,16,22
2018-09-08,2018,NYH2,0,14.4,12,16
2018-09-09,2018,NYH2,6.858,12.14,10,15
2018-09-10,2018,NYH2,4.064,12.68,10,16
2018-09-11,2018,NYH2,0,17.41,15,21
2018-09-12,2018,NYH2,0,19.28,16,23
2018-09-13,2018,NYH2,0,21.93,19,27
2018-09-14,2018,NYH2,0,22.76,20,26
2018-09-15,2018,NYH2,0,22.56,18,28
2018-09-16,2018,NYH2,0,22.4,17,29
2018-09-17,2018,NYH2,4.064,21.39,17,25
2018-09-18,2018,NYH2,0,21.51,19,26
2018-09-19,2018,NYH2,0,18.36,16,20
2018-09-20,2018,NYH2,0,14.94,9,22
2018-09-21,2018,NYH2,14.986,21.51,17,25
2018-09-22,2018,NYH2,0,15.14,10,21
2018-09-23,2018,NYH2,0,11.6,6,19
2018-09-24,2018,NYH2,5.588,13.68,8,20
2018-09-25,2018,NYH2,2.794,15.46,12,21
2018-09-26,2018,NYH2,0,19.88,15,23
2018-09-27,2018,NYH2,1.27,12.67,8,16
2018-09-28,2018,NYH2,0,14.99,11,20
2018-09-29,2018,NYH2,0,13.26,9,17
2018-09-30,2018,NYH2,0,10.5,7,14
2018-10-01,2018,NYH2,4.572,12.33,11,14
2018-10-02,2018,NYH2,0,16.54,11,21
2018-10-03,2018,NYH2,4.826,13.88,11,19
2018-10-04,2018,NYH2,0,17.21,12,20
2018-10-05,2018,NYH2,3.048,10.47,4,16
2018-10-06,2018,NYH2,1.524,16.71,11,23
2018-10-07,2018,NYH2,0,17.19,13,21
2018-10-08,2018,NYH2,0,17.11,12,26
2018-10-09,2018,NYH2,0,23.37,21,28
2018-10-10,2018,NYH2,4.826,22.71,20,27
2018-10-11,2018,NYH2,0.254,20.61,16,22
2018-10-12,2018,NYH2,1.524,9.79,7,15
2018-10-13,2018,NYH2,0,6.88,5,9
2018-10-14,2018,NYH2,1.524,8.06,4,14
2018-10-15,2018,NYH2,0,10.58,7,16
2018-10-16,2018,NYH2,2.286,6.82,4,11
2018-10-17,2018,NYH2,1.016,6.74,3,9
2018-10-18,2018,NYH2,0,2.31,0,5
2018-10-19,2018,NYH2,0.254,7.79,2,17
2018-10-20,2018,NYH2,0.254,10.47,7,13
2018-10-21,2018,NYH2,0,3.29,0,7
2018-10-22,2018,NYH2,3.556,4.85,2,10
2018-10-23,2018,NYH2,2.032,7.21,5,10
2018-10-24,2018,NYH2,0.254,4.17,2,6
2018-10-25,2018,NYH2,0,2.46,1,4
2018-10-26,2018,NYH2,5.08,3.48,1,6
2018-10-27,2018,NYH2,0.762,3.58,2,5
2018-10-28,2018,NYH2,0.762,4.03,2,7
2018-10-29,2018,NYH2,0,5.5,5,7
2018-10-30,2018,NYH2,0.254,4.69,1,9
2018-10-31,2018,NYH2,1.016,9.58,0,17
2018-11-01,2018,NYH2,1.524,8.8,7,14
2018-11-02,2018,NYH2,1.524,10.07,8,15
2018-11-03,2018,NYH2,0,5.23,4,7
2018-11-04,2018,NYH2,0.254,5.01,1,8
2018-11-05,2018,NYH2,3.556,7.87,2,11
2018-11-06,2018,NYH2,1.778,10.56,8,16
2018-11-07,2018,NYH2,0,9.82,7,13
2018-11-08,2018,NYH2,2.032,4.9,3,7
2018-11-09,2018,NYH2,1.524,2.22,-1,4
2018-11-10,2018,NYH2,0,1.82,-1,6
2018-11-11,2018,NYH2,0,0.93,-1,3
2018-11-12,2018,NYH2,2.286,2.82,-2,7
2018-11-13,2018,NYH2,0.508,2.31,0,6
2018-11-14,2018,NYH2,0.254,-3.33,-5,0
2018-11-15,2018,NYH2,2.286,-4.39,-9,-1
2018-11-16,2018,NYH2,1.524,-1.64,-4,1
2018-11-17,2018,NYH2,0.762,1.87,1,3
2018-11-18,2018,NYH2,0.254,-0.56,-2,1
2018-11-19,2018,NYH2,0,1.47,0,3
2018-11-20,2018,NYH2,0.254,0.44,-2,2
2018-11-21,2018,NYH2,0,-2.06,-8,1
2018-11-22,2018,NYH2,0,-10.58,-16,-8
2018-11-23,2018,NYH2,1.27,-11.92,-19,-2
2018-11-24,2018,NYH2,0.508,-0.03,-4,5
2018-11-25,2018,NYH2,1.016,5.12,3,6
2018-11-26,2018,NYH2,1.778,4.29,1,6
2018-11-27,2018,NYH2,1.778,1.65,-1,6
2018-11-28,2018,NYH2,0.508,-0.81,-2,0
2018-11-29,2018,NYH2,0.254,0.04,0,1
2018-11-30,2018,NYH2,0.254,0,-1,1
2018-12-01,2018,NYH2,2.54,0.76,-1,2
2018-12-02,2018,NYH2,0.508,6.18,2,10
2018-12-03,2018,NYH2,0.254,5.68,0,10
2018-12-04,2018,NYH2,0,-2.68,-6,0
2018-12-05,2018,NYH2,0.254,-6.26,-10,-2
2018-12-06,2018,NYH2,0.254,-1.88,-8,2
2018-12-07,2018,NYH2,0,-3.72,-11,0
2018-12-08,2018,NYH2,0,-6.25,-13,-2
2018-12-09,2018,NYH2,0,-4.32,-9,0
2018-05-18,2018,NYH3,3.556,15.51,9,21
2018-05-19,2018,NYH3,2.54,14.31,10,18
2018-05-20,2018,NYH3,0,16.19,14,18
2018-05-21,2018,NYH3,2.54,15.17,10,22
2018-05-22,2018,NYH3,0,15.99,13,21
2018-05-23,2018,NYH3,0,17.51,13,24
2018-05-24,2018,NYH3,0,18.24,9,26
2018-05-25,2018,NYH3,0,20.85,15,28
2018-05-26,2018,NYH3,0.508,22.75,18,27
2018-05-27,2018,NYH3,0,20,18,23
2018-05-28,2018,NYH3,0,21.68,17,29
2018-05-29,2018,NYH3,0,22.1,17,29
2018-05-30,2018,NYH3,0,22.96,15,31
2018-05-31,2018,NYH3,9.652,23.03,19,27
2018-06-01,2018,NYH3,0,23.12,20,29
2018-06-02,2018,NYH3,1.524,17.51,14,21
2018-06-03,2018,NYH3,1.778,16.21,12,21
2018-06-04,2018,NYH3,0.762,15.86,13,19
2018-06-05,2018,NYH3,0,12.52,11,15
2018-06-06,2018,NYH3,0.762,12.42,10,16
2018-06-07,2018,NYH3,0,14.49,9,21
2018-06-08,2018,NYH3,0,18.24,12,23
2018-06-09,2018,NYH3,0,16.35,9,23
2018-06-10,2018,NYH3,0,17.97,12,24
2018-06-11,2018,NYH3,0,17.07,9,24
2018-06-12,2018,NYH3,1.778,18.59,12,26
2018-06-13,2018,NYH3,0,21.6,18,27
2018-06-14,2018,NYH3,0,18.71,16,24
2018-06-15,2018,NYH3,0,17.12,11,23
2018-06-16,2018,NYH3,0,18.22,9,27
2018-06-17,2018,NYH3,2.794,22.17,14,30
2018-06-18,2018,NYH3,0,26.37,23,32
2018-06-19,2018,NYH3,0,19.75,16,25
2018-06-20,2018,NYH3,0,16.67,10,23
2018-06-21,2018,NYH3,0,16.52,11,22
2018-06-22,2018,NYH3,1.016,16.87,7,26
2018-06-23,2018,NYH3,1.016,19,17,23
2018-06-24,2018,NYH3,0.254,19.18,17,22
2018-06-25,2018,NYH3,0,16.96,14,20
2018-06-26,2018,NYH3,4.064,16.22,7,25
2018-06-27,2018,NYH3,2.032,18.8,17,20
2018-06-28,2018,NYH3,0,21.31,19,25
2018-06-29,2018,NYH3,0,22.8,18,28
2018-06-30,2018,NYH3,0,24,16,32
2018-07-01,2018,NYH3,7.366,27.55,20,33
2018-07-02,2018,NYH3,0,27.32,24,34
2018-07-03,2018,NYH3,0,25.14,22,29
2018-07-04,2018,NYH3,0.508,24.03,16,33
2018-07-05,2018,NYH3,0,26.32,23,31
2018-07-06,2018,NYH3,0,22.66,19,28
2018-07-07,2018,NYH3,0,17.33,9,24
2018-07-08,2018,NYH3,0,20.1,13,27
2018-07-09,2018,NYH3,0,22.71,15,30
2018-07-10,2018,NYH3,0,23.5,17,29
2018-07-11,2018,NYH3,0,20.83,15,24
2018-07-12,2018,NYH3,0,19.04,11,27
2018-07-13,2018,NYH3,1.27,22.14,14,29
2018-07-14,2018,NYH3,0,25.53,22,31
2018-07-15,2018,NYH3,0.254,24.49,19,30
2018-07-16,2018,NYH3,3.556,25.62,19,33
2018-07-17,2018,NYH3,0,23.14,21,27
2018-07-18,2018,NYH3,0,19.36,16,22
2018-07-19,2018,NYH3,0,17.64,9,26
2018-07-20,2018,NYH3,0,22.13,15,29
2018-07-21,2018,NYH3,1.778,22.3,18,26
2018-07-22,2018,NYH3,11.938,22.12,17,29
2018-07-23,2018,NYH3,15.24,23.39,22,26
2018-07-24,2018,NYH3,10.414,23.19,22,25
2018-07-25,2018,NYH3,0.508,22.42,21,24
2018-07-26,2018,NYH3,9.144,22.62,18,28
2018-07-27,2018,NYH3,0,22.19,19,26
2018-07-28,2018,NYH3,0,20.61,17,25
2018-07-29,2018,NYH3,2.032,19.57,15,24
2018-07-30,2018,NYH3,0,19.64,14,25
2018-07-31,2018,NYH3,0,21.51,18,26
2018-08-01,2018,NYH3,0.254,23.9,22,28
2018-08-02,2018,NYH3,0,23.06,20,26
2018-08-03,2018,NYH3,0,22.65,20,25
2018-08-04,2018,NYH3,0,22.9,17,29
2018-08-05,2018,NYH3,0,23.54,16,30
2018-08-06,2018,NYH3,2.032,25,19,31
2018-08-07,2018,NYH3,7.112,23.09,20,26
2018-08-08,2018,NYH3,0,22.08,19,26
2018-08-09,2018,NYH3,0,22.65,20,26
2018-08-10,2018,NYH3,0,21.64,19,25
2018-08-11,2018,NYH3,0,18.85,15,24
2018-08-12,2018,NYH3,0.762,20.17,15,26
2018-08-13,2018,NYH3,6.35,20.76,18,24
2018-08-14,2018,NYH3,0.254,20.67,20,22
2018-08-15,2018,NYH3,0,22.97,19,29
2018-08-16,2018,NYH3,5.08,24.17,20,29
2018-08-17,2018,NYH3,4.572,23.22,20,29
2018-08-18,2018,NYH3,0,20.25,18,24
2018-08-19,2018,NYH3,0,19.67,16,24
2018-08-20,2018,NYH3,0,20.65,16,25
2018-08-21,2018,NYH3,2.54,21.06,19,23
2018-08-22,2018,NYH3,0.508,20.92,19,23
2018-08-23,2018,NYH3,0,17.62,12,23
2018-08-24,2018,NYH3,0,20.13,14,26
2018-08-25,2018,NYH3,0,20.85,17,26
2018-08-26,2018,NYH3,1.016,22.77,19,28
2018-08-27,2018,NYH3,0,22.68,18,27
2018-08-28,2018,NYH3,0.762,26.89,24,31
2018-08-29,2018,NYH3,18.034,25.59,23,32
2018-08-30,2018,NYH3,0,20.65,16,23
2018-08-31,2018,NYH3,0,17.85,13,23
2018-09-01,2018,NYH3,0,21.69,19,26
2018-09-02,2018,NYH3,0,24.18,21,29
2018-09-03,2018,NYH3,0,25.29,21,31
2018-09-04,2018,NYH3,0,23.58,20,28
2018-09-05,2018,NYH3,4.064,25.29,20,32
2018-09-06,2018,NYH3,0,24.41,20,28
2018-09-07,2018,NYH3,0,19.04,16,22
2018-09-08,2018,NYH3,0,14.4,12,16
2018-09-09,2018,NYH3,6.858,12.14,10,15
2018-09-10,2018,NYH3,4.064,12.68,10,16
2018-09-11,2018,NYH3,0,17.41,15,21
2018-09-12,2018,NYH3,0,19.28,16,23
2018-09-13,2018,NYH3,0,21.93,19,27
2018-09-14,2018,NYH3,0,22.76,20,26
2018-09-15,2018,NYH3,0,22.56,18,28
2018-09-16,2018,NYH3,0,22.4,17,29
2018-09-17,2018,NYH3,4.064,21.39,17,25
2018-09-18,2018,NYH3,0,21.51,19,26
2018-09-19,2018,NYH3,0,18.36,16,20
2018-09-20,2018,NYH3,0,14.94,9,22
2018-09-21,2018,NYH3,14.986,21.51,17,25
2018-09-22,2018,NYH3,0,15.14,10,21
2018-09-23,2018,NYH3,0,11.6,6,19
2018-09-24,2018,NYH3,5.588,13.68,8,20
2018-09-25,2018,NYH3,2.794,15.46,12,21
2018-09-26,2018,NYH3,0,19.88,15,23
2018-09-27,2018,NYH3,1.27,12.67,8,16
2018-09-28,2018,NYH3,0,14.99,11,20
2018-09-29,2018,NYH3,0,13.26,9,17
