year2014 year2015 year2016 year2017 year2018 year2019
-0.2587517 -0.5585903 -0.5594611 -0.121605 0.07503143 -0.2098048
-0.2938709 -0.5638879 -0.5119781 -0.1607128 0.08395468 -0.210179
-0.3078263 -0.5633567 -0.49069 -0.1163438 0.104877 -0.2119834
-0.3172257 -0.5984842 -0.5195241 -0.09434654 0.137818 -0.2004524
-0.3332878 -0.5964013 -0.5263571 -0.1080186 0.1302426 -0.20444
-0.3469404 -0.6425622 -0.5182682 -0.09802172 0.1264242 -0.1956291
-0.2759282 -0.6669537 -0.5080128 -0.03606414 0.139619 -0.1681704
-0.2597559 -0.6072593 -0.4778894 -0.02189181 0.1147754 -0.1480746
-0.2262076 -0.6279979 -0.4728005 -0.01623016 0.1449046 -0.1593277
-0.2286973 -0.606497 -0.4500368 0.002495575 0.1442312 -0.1505057
-0.2182659 -0.6314256 -0.4450519 -0.009796062 0.1482344 -0.1678109
-0.2060093 -0.648826 -0.4097718 0.03296134 0.1518881 -0.1511872
-0.2250053 -0.6660543 -0.4224706 0.04471875 0.1489318 -0.136676
-0.1647539 -0.6457563 -0.3899338 0.03156557 0.1724624 -0.1251617
-0.1776256 -0.5788932 -0.3841914 0.02445269 0.1523511 -0.1518217
-0.1250677 -0.6140346 -0.413356 -0.02754301 0.1522122 -0.1745199
-0.1590217 -0.6271443 -0.4337322 -0.04696419 0.1680162 -0.166314
-0.1469424 -0.6624055 -0.4722935 -0.04047172 0.1682116 -0.172488
-0.157173 -0.6774469 -0.4787275 -0.04903694 0.1699756 -0.198156
-0.1156365 -0.6955786 -0.482168 -0.08139119 0.1703127 -0.2211122
-0.09225482 -0.6934511 -0.5084406 -0.08877335 0.1672913 -0.2185672
-0.1328288 -0.7101326 -0.5283678 -0.07803235 0.1590699 -0.2080135
-0.1124325 -0.7283572 -0.568081 -0.09644014 0.1914968 -0.1969446
-0.06035219 -0.6832115 -0.5357079 -0.08546265 0.2057413 -0.1938437
-0.05799353 -0.6585267 -0.5681856 -0.1129177 0.2143647 -0.2242693
-0.00853762 -0.6403486 -0.5287845 -0.07116664 0.172309 -0.2389803
-0.03282631 -0.6481118 -0.5368395 -0.09086921 0.165274 -0.2289704
-0.05846426 -0.6606577 -0.5005784 -0.129971 0.1635329 -0.2267574
-0.09230632 -0.6650593 -0.4777863 -0.1283671 0.1843988 -0.2589413
-0.1209333 -0.6609553 -0.4737991 -0.1238566 0.2005802 -0.2449266
-0.0939027 -0.6568462 -0.5246243 -0.1209609 0.184799 -0.2283242
-0.06157529 -0.680709 -0.5433272 -0.1782617 0.1838765 -0.2423221
-0.1070125 -0.6751562 -0.4889485 -0.1709132 0.1969635 -0.2543777
-0.1189864 -0.645418 -0.4960124 -0.1863271 0.1836883 -0.2416814
-0.1375122 -0.6674688 -0.513748 -0.1520127 0.1446075 -0.2215078
-0.1137168 -0.6750023 -0.5129327 -0.1627232 0.1478618 -0.1877195
-0.1304086 -0.6604978 -0.5013117 -0.1302548 0.1224914 -0.1955894
-0.1519706 -0.6499265 -0.5069485 -0.1408696 0.1214604 -0.2061686
-0.1135123 -0.6454797 -0.4799522 -0.120351 0.1110941 -0.1809818
-0.1039735 -0.5987285 -0.472422 -0.1216238 0.1080109 -0.1607988
-0.1415791 -0.5533303 -0.4698054 -0.1523775 0.1439184 -0.149065
-0.184792 -0.5171873 -0.479859 -0.1294518 0.1454785 -0.1636526
-0.1473585 -0.4882459 -0.4451687 -0.06959758 0.1698365 -0.1628992
-0.1384738 -0.5083212 -0.443302 -0.06399259 0.1673383 -0.1536797
-0.1807726 -0.5147386 -0.4717554 -0.06022467 0.1607948 -0.1573359
-0.1511666 -0.529502 -0.5046531 -0.05483035 0.1518459 -0.1455269
-0.1728374 -0.4824303 -0.5672519 -0.04307749 0.1775542 -0.1733068
-0.1917774 -0.4694137 -0.5558842 -0.04440883 0.1698275 -0.1713559
-0.1767224 -0.4952558 -0.5386845 -0.02211456 0.182411 -0.167507
-0.1663031 -0.4727576 -0.541097 -0.03048952 0.1878003 -0.1515434
-0.1790961 -0.4414896 -0.5482781 -0.01079954 0.1949813 -0.141992
-0.1394445 -0.447901 -0.5488825 -0.004290593 0.2100284 -0.1558031
-0.09458272 -0.4751151 -0.521198 -0.01016677 0.2478813 -0.1598085
-0.08080955 -0.4934598 -0.5083093 -0.0041003 0.2516266 -0.157199
-0.03247836 -0.5148773 -0.468055 -0.004788644 0.2825809 -0.1541079
-0.03826811 -0.5282104 -0.4502538 -0.005172887 0.2668748 -0.1277904
-0.07038424 -0.5407464 -0.4593723 -0.01982348 0.2650568 -0.1158354
-0.07334562 -0.5363671 -0.467824 -0.007180754 0.2841857 -0.09972514
-0.01497962 -0.5478154 -0.4827057 -0.01723455 0.2963137 -0.1093632
-0.04078557 -0.5127809 -0.4601308 0.02850945 0.3179002 -0.09032157
-0.05384974 -0.4984283 -0.4804601 -0.003997754 0.346136 -0.09481351
-0.06434938 -0.4602645 -0.4782905 0.01300319 0.3269191 -0.1139128
-0.1091648 -0.4651769 -0.4705195 -0.01075258 0.2851466 -0.1103954
-0.08265345 -0.4459601 -0.4637049 0.006453594 0.2926777 -0.09518876
-0.07766776 -0.4543341 -0.4464581 0.007666449 0.2985281 -0.09948279
-0.09063942 -0.4069918 -0.4843321 -0.01833253 0.2878174 -0.114448
-0.09934748 -0.4280046 -0.4306435 -0.02923333 0.2731173 -0.08432306
-0.1015778 -0.4319774 -0.4386017 -0.005336597 0.2823596 -0.09545171
-0.05425051 -0.3938155 -0.3963753 0.03003505 0.263666 -0.09155373
-0.04765045 -0.4103114 -0.37602 0.04855595 0.2450733 -0.04735669
-0.04764794 -0.3872081 -0.4166063 0.01989174 0.2212819 -0.03311984
-0.1107583 -0.47075 -0.4234332 0.04418874 0.189464 -0.07836241
-0.1261678 -0.4024043 -0.4209835 0.04808549 0.2020048 -0.07415488
-0.1303182 -0.4121855 -0.4300997 0.00741025 0.2061896 -0.09323324
-0.1154 -0.3916149 -0.440998 0.01247645 0.2124646 -0.08950726
-0.1064293 -0.3885706 -0.4117955 0.01936568 0.2428577 -0.0620383
-0.08517713 -0.3393776 -0.4141808 -0.022514 0.2310387 -0.06978662
-0.07668079 -0.3821469 -0.413293 -0.02595921 0.2099681 -0.06523189
-0.08980477 -0.3446068 -0.3857821 -0.06230545 0.2057145 -0.0407756
-0.09841169 -0.3369695 -0.3491531 -0.06674251 0.1977217 -0.03512871
-0.1109454 -0.3823655 -0.3694968 -0.06389894 0.191797 -0.04946613
-0.1223742 -0.3266252 -0.370266 -0.04144642 0.2334054 -0.03231767
-0.1210791 -0.3060047 -0.3544217 -0.02991255 0.2475208 -0.03896772
-0.1149385 -0.3298189 -0.3512994 -0.06861967 0.2496557 -0.05086993
-0.1352976 -0.323294 -0.3747636 -0.05632076 0.2316121 -0.01270102
-0.1714196 -0.3562344 -0.3989084 -0.08456821 0.2262681 -0.0696951
-0.1789103 -0.3774977 -0.3682932 -0.05402879 0.2342748 -0.02388554
-0.2043403 -0.4145921 -0.3631327 -0.08547183 0.2310159 -0.06280893
-0.2035943 -0.4548666 -0.36194 -0.07065573 0.2360175 -0.08382035
-0.2234975 -0.4636837 -0.4298852 -0.04525169 0.2116734 -0.08205409
-0.2258437 -0.4897754 -0.3854425 -0.04357102 0.2256279 -0.06215188
-0.2306195 -0.5140617 -0.4041911 -0.02319903 0.2325811 -0.05741755
-0.2660477 -0.495919 -0.4106313 -0.008134739 0.2830323 -0.07551788
-0.2801898 -0.4917498 -0.4361061 0.03049688 0.2708278 -0.08962116
-0.2258509 -0.4508324 -0.4005909 0.05587932 0.3037975 -0.05051883
-0.2260455 -0.4680172 -0.4000217 0.04995764 0.282982 -0.0337486
-0.2315873 -0.4091658 -0.3828437 0.07930947 0.3219424 -0.008503667
-0.2898518 -0.4236979 -0.3768826 0.09766226 0.349292 -0.01321411
-0.3211917 -0.4667707 -0.3715374 0.107549 0.3471167 0.009907208
-0.2390822 -0.4595222 -0.3447822 0.09089359 0.3655828 0.04567518
-0.2479443 -0.432687 -0.3175512 0.1044212 0.3883265 0.06952675
-0.3078454 -0.4004888 -0.3110199 0.08679872 0.3717938 0.0603887
-0.2953674 -0.4473431 -0.2787575 0.1095758 0.3729464 0.05500917
-0.3092222 -0.4476488 -0.2798704 0.1002863 0.3865441 0.07127365
-0.3166 -0.4400778 -0.2734596 0.1216175 0.4134924 0.07471964
-0.3103881 -0.4304537 -0.2761776 0.1036258 0.4198833 0.09347264
-0.3206208 -0.4482908 -0.2692606 0.0944418 0.4156139 0.09178148
-0.323389 -0.4779404 -0.2619003 0.1150312 0.4174319 0.101408
-0.3221993 -0.4962123 -0.2646319 0.1216736 0.4376145 0.09466162
-0.3064429 -0.5200635 -0.3401743 0.07818431 0.4404854 0.07872182
-0.2784696 -0.5315793 -0.3376193 0.10691 0.4418104 0.1191926
-0.2790621 -0.5626046 -0.3246437 0.10791 0.406543 0.1314877
-0.3180178 -0.550727 -0.3541658 0.1485968 0.4217315 0.131552
-0.3064054 -0.5528988 -0.3351516 0.1355106 0.4377417 0.1370357
-0.309721 -0.5459894 -0.3029347 0.1485589 0.4367851 0.1486743
-0.3079124 -0.5555428 -0.2957721 0.1852698 0.4471609 0.1601363
-0.3320431 -0.5744644 -0.2936023 0.1731742 0.4335146 0.1355777
-0.3369226 -0.5926597 -0.2631283 0.1553734 0.4443813 0.116006
-0.3045459 -0.5226211 -0.2829585 0.1902441 0.4466893 0.1045935
-0.2216865 -0.542375 -0.2709113 0.1614552 0.481424 0.1467244
-0.2367773 -0.5590166 -0.2453999 0.1498511 0.4818398 0.1385925
-0.1892114 -0.5392348 -0.2520153 0.173342 0.4794835 0.146034
-0.246168 -0.5584454 -0.2643263 0.1629368 0.4948228 0.1602043
-0.2460023 -0.5454436 -0.2701625 0.1984665 0.5240794 0.1756558
-0.2332474 -0.5406366 -0.2745277 0.2302559 0.5262095 0.1660537
-0.2331984 -0.5066073 -0.2789594 0.2112698 0.5235157 0.1424273
-0.2198427 -0.4916467 -0.2725786 0.2258015 0.5106207 0.1791242
-0.2328358 -0.4854897 -0.292955 0.2027391 0.5015542 0.1981147
-0.2760482 -0.5393449 -0.2824943 0.1334284 0.4541886 0.1607079
-0.2762743 -0.5512498 -0.2502813 0.1286468 0.450726 0.1374604
-0.2593532 -0.5755394 -0.2854451 0.1552027 0.4827058 0.1296737
-0.279436 -0.6091593 -0.2553104 0.1009795 0.4518716 0.09479891
-0.2483353 -0.664267 -0.2329394 0.08106541 0.4562974 0.09066153
-0.2625891 -0.6982237 -0.2234041 0.08219542 0.4605571 0.110374
-0.2716325 -0.7007869 -0.2196951 0.07130812 0.4727129 0.1203042
-0.24834 -0.7136991 -0.173251 0.08725654 0.4633765 0.133333
-0.2474823 -0.6518861 -0.1772992 0.1026882 0.4346274 0.1417289
-0.2804002 -0.6367759 -0.2013127 0.1324731 0.4409919 0.1161086
-0.2944326 -0.6838294 -0.2018326 0.1297171 0.4570333 0.08863122
-0.3198364 -0.7223468 -0.2063407 0.1334772 0.4213659 0.05966225
-0.3059298 -0.6914766 -0.2287129 0.1698858 0.4034917 0.07871405
-0.3368582 -0.6936094 -0.2536565 0.1938247 0.4040523 0.05532188
-0.3547656 -0.700437 -0.2828951 0.236679 0.3848846 0.05669062
-0.3406836 -0.6820213 -0.3387603 0.225535 0.3762599 0.05158288
-0.3264912 -0.6278198 -0.2816058 0.1983442 0.3606953 0.06721124
-0.3421215 -0.636152 -0.3214841 0.2054333 0.3185713 0.03539987
-0.2899245 -0.6211669 -0.3207384 0.2198248 0.35023 0.05356496
-0.3010619 -0.6188779 -0.343328 0.1948822 0.3360004 0.05772077
-0.2712401 -0.6379982 -0.3740209 0.1824008 0.333517 0.02769942
-0.2772711 -0.6495627 -0.4001813 0.1892434 0.3211354 0.01157907
-0.3019733 -0.6367345 -0.3699429 0.2141286 0.3599003 0.004720315
-0.3174305 -0.5851075 -0.319779 0.1846632 0.3702804 0.005742552
-0.3408727 -0.6039295 -0.3307804 0.1577191 0.3713401 -0.0170913
-0.3222531 -0.6191375 -0.3603321 0.1343319 0.3655765 0.01175098
-0.3276278 -0.6380048 -0.3346651 0.1640188 0.3964793 0.06770012
-0.2833049 -0.6178785 -0.341767 0.1439443 0.3810161 0.07331328
-0.2778609 -0.6202715 -0.3488904 0.1791126 0.3749388 0.09018582
-0.2420931 -0.6379243 -0.3474102 0.1909484 0.3644074 0.05811881
-0.2494651 -0.6095482 -0.332668 0.166452 0.3694827 0.05370544
-0.2566322 -0.5692658 -0.3336645 0.1836264 0.3885058 0.05036757
-0.2567782 -0.5446152 -0.329864 0.1839797 0.3853001 0.0652276
-0.2109728 -0.5462948 -0.30033 0.1692833 0.4009372 0.05793683
-0.2092977 -0.5393116 -0.3046822 0.1492912 0.3701608 0.06482256
-0.22365 -0.542772 -0.2722541 0.1132846 0.3828169 0.07400308
-0.2484598 -0.5157459 -0.3054226 0.1007754 0.3976066 0.08930265
-0.2419608 -0.5541544 -0.3221604 0.05901682 0.402586 0.06217149
-0.2376744 -0.5299752 -0.3244342 0.07241626 0.3734778 0.04463546
-0.2180283 -0.4993646 -0.3151616 0.08944979 0.3679273 0.04281116
-0.2210237 -0.551508 -0.2969919 0.06396809 0.3799777 0.02854988
-0.2641786 -0.5393413 -0.311903 0.02129903 0.3889251 0.02788675
-0.2765979 -0.5276457 -0.3129829 0.009288276 0.4174038 0.01344401
-0.2976568 -0.5171429 -0.3531434 -0.04107239 0.4065381 0.0514133
-0.2971814 -0.5812343 -0.3493577 -0.01214103 0.3687416 0.07402785
-0.2750351 -0.5799633 -0.3359803 -0.03491064 0.3994525 0.07181413
-0.2999989 -0.5878196 -0.3572156 -0.06386774 0.3707567 0.05273986
-0.2985972 -0.5554333 -0.3117257 -0.04162514 0.3934382 0.06010132
-0.2913137 -0.5418457 -0.2888493 -0.03579626 0.4135403 0.07771606
-0.3107479 -0.5307734 -0.3067629 -0.0516947 0.4246743 0.09642447
-0.3340882 -0.5328655 -0.3171569 -0.105869 0.4194876 0.09010123
-0.2873035 -0.545343 -0.3755826 -0.1151063 0.3735918 0.09019079
-0.2999172 -0.5835414 -0.3709377 -0.08742835 0.3477051 0.1021246
-0.2788281 -0.5816762 -0.3712105 -0.1209862 0.33696 0.1336365
-0.2449724 -0.5458664 -0.3206534 -0.1005027 0.3444322 0.1618815
-0.2695703 -0.5866534 -0.2930239 -0.05236825 0.3372656 0.1833401
-0.3107264 -0.6044101 -0.3150011 -0.08502107 0.3282467 0.1773626
-0.3121443 -0.552458 -0.349148 -0.06440142 0.3481846 0.2177204
-0.3303916 -0.5541256 -0.356409 -0.09196557 0.3707484 0.2184568
-0.3244239 -0.5311715 -0.3868432 -0.04528518 0.3765174 0.2269578
-0.3449262 -0.5597693 -0.3959375 -0.05265989 0.3936168 0.2156706
-0.3336171 -0.472398 -0.396916 -0.04887812 0.4095246 0.2370423
-0.3935609 -0.4624113 -0.4564627 -0.05873539 0.4106168 0.203369
-0.4050126 -0.4617243 -0.4697007 -0.05800535 0.4300137 0.1851045
-0.374574 -0.4547249 -0.4858313 -0.06196174 0.4272778 0.1858236
-0.3260797 -0.4402413 -0.5012216 -0.04949463 0.4151194 0.1713901
-0.3715704 -0.3849265 -0.5300085 -0.02143974 0.3944414 0.172588
-0.4105999 -0.3490193 -0.5330947 0.00294857 0.3688914 0.161239
-0.3665472 -0.3813759 -0.5070505 -0.03884068 0.3622586 0.1640908
-0.3235546 -0.3668366 -0.4952109 0.0100243 0.3935248 0.2077635
-0.2749686 -0.3931388 -0.5243032 -0.03125505 0.4024805 0.1967877
-0.290477 -0.3996729 -0.5200011 -0.06528902 0.3903977 0.2148575
-0.2654373 -0.3952199 -0.5140332 -0.06702879 0.3766544 0.2137558
-0.2985365 -0.3943732 -0.5190322 -0.06872213 0.3847593 0.2395559
-0.2818037 -0.4123645 -0.531328 -0.07017767 0.3908756 0.2384043
-0.2813566 -0.4102125 -0.5041805 -0.06100275 0.3737025 0.2313991
-0.2628224 -0.427451 -0.5525432 -0.06568566 0.3752737 0.2574358
-0.2623609 -0.4373785 -0.5754037 -0.08840728 0.4028627 0.229789
-0.2273445 -0.4043583 -0.6024205 -0.07816018 0.4183194 0.1781813
-0.2417645 -0.3913107 -0.5698539 -0.09828949 0.4032509 0.1718578
-0.2533454 -0.3995831 -0.5451112 -0.09992923 0.3760589 0.1995617
-0.2597029 -0.3960096 -0.5570034 -0.1142695 0.3955813 0.1631173
-0.310522 -0.4286742 -0.5607145 -0.1063318 0.4011985 0.1495475
-0.2630292 -0.4268778 -0.560286 -0.1041955 0.3828454 0.1139379
-0.3051077 -0.4365004 -0.5758265 -0.1512382 0.3882633 0.1235304
-0.2541211 -0.4582879 -0.5749474 -0.134541 0.3612178 0.1505701
-0.2025289 -0.4356243 -0.5504358 -0.1134376 0.3599015 0.1807182
-0.1953931 -0.4518605 -0.5405485 -0.08357936 0.3584901 0.1459546
-0.1815889 -0.4450701 -0.548897 -0.09875406 0.3825471 0.1583864
-0.1765403 -0.4435359 -0.5276432 -0.08068617 0.3804569 0.1527645
-0.1303509 -0.3869597 -0.5103773 -0.03684776 0.3901074 0.1363683
-0.1261734 -0.4086436 -0.4807104 -0.06929373 0.4253859 0.1505955
-0.1285077 -0.377228 -0.474242 -0.05512043 0.4670351 0.2006934
-0.1436342 -0.3162326 -0.4723463 -0.07313589 0.4482299 0.2250052
-0.1568205 -0.3505654 -0.4558438 -0.06475472 0.4339808 0.2130693
-0.1564616 -0.3574124 -0.4350222 -0.06464227 0.423702 0.2139247
-0.1205952 -0.3779924 -0.4697657 -0.04424086 0.4289495 0.2253226
-0.1387335 -0.3887145 -0.5145998 -0.04937651 0.4627457 0.2029554
-0.09159997 -0.3160992 -0.4915592 -0.09007604 0.4680324 0.2090568
-0.1083974 -0.3076081 -0.4797339 -0.09290507 0.4677502 0.2232168
0.01119036 -0.2820113 -0.4753531 -0.0749201 0.4926532 0.2523837
0.09133675 -0.3373009 -0.4584353 -0.08430916 0.5118306 0.2640283
0.07685211 -0.3345365 -0.4955982 -0.03587944 0.4754898 0.2633109
0.1023951 -0.3769517 -0.4759065 -0.09723692 0.4757414 0.270147
0.07698852 -0.3792251 -0.4603433 -0.139838 0.4593219 0.2609936
0.05583324 -0.3904788 -0.4355779 -0.1405706 0.4790532 0.2919985
0.08683006 -0.4086454 -0.4218252 -0.1359029 0.4945408 0.3064774
0.1352601 -0.4101849 -0.377536 -0.1223182 0.4998075 0.3234512
0.1306892 -0.4006509 -0.3603688 -0.08072965 0.4739753 0.2916125
0.07903509 -0.4158151 -0.3924546 -0.06369233 0.4409858 0.2711484
0.04218889 -0.457749 -0.4078762 -0.06303793 0.4741901 0.2473858
0.04812745 -0.4737684 -0.4341705 -0.07873608 0.4854051 0.2466681
0.09776772 -0.5177112 -0.4485687 -0.04674434 0.4847959 0.2668435
0.100605 -0.5054279 -0.480381 -0.03106858 0.492139 0.2668437
0.05700472 -0.4908957 -0.5026391 0.02270238 0.4949368 0.277964
0.001772872 -0.4674425 -0.4854695 0.06620845 0.4942009 0.2915134
0.0148933 -0.4858903 -0.5019188 0.0292235 0.5227919 0.3033156
0.007462823 -0.4954032 -0.4915526 0.04339616 0.5334452 0.3053851
-0.02549134 -0.5420727 -0.5142691 0.04025415 0.5348879 0.2809517
0.02747556 -0.495913 -0.5718571 0.05118033 0.4984098 0.3088196
0.03983563 -0.4896712 -0.5948793 0.07752525 0.479474 0.3340093
0.07856538 -0.4564358 -0.6245947 0.0841864 0.5030938 0.3495465
0.11642 -0.4933457 -0.6025805 0.1127546 0.5196747 0.3530052
0.09831732 -0.4696179 -0.6279422 0.1357643 0.5224941 0.3565089
0.08454892 -0.4276349 -0.5704799 0.158672 0.5029605 0.3742579
0.09871188 -0.4239969 -0.5446835 0.1653292 0.5176457 0.3971118
0.09626567 -0.4026208 -0.523531 0.1555744 0.5236425 0.410357
0.1272697 -0.3834594 -0.5332049 0.1612432 0.5689961 0.4123567
0.1911491 -0.4121943 -0.5582767 0.1926023 0.597267 0.4252762
0.2317672 -0.3848985 -0.539629 0.2211852 0.60106 0.4196953
0.2206092 -0.3629037 -0.5443327 0.2121714 0.6242248 0.4414062
0.2005156 -0.3584817 -0.5418109 0.213974 0.6189021 0.4531353
0.2369755 -0.3781979 -0.5633567 0.2037373 0.626964 0.4502866
0.1616178 -0.3667767 -0.6303951 0.212808 0.6417793 0.4494832
0.1376809 -0.3662887 -0.668002 0.2220874 0.6263223 0.4322575
0.06398924 -0.3644853 -0.7019284 0.2301294 0.5986867 0.4151702
0.1351606 -0.3622775 -0.6952814 0.1990783 0.6076327 0.3999853
0.2003165 -0.3820334 -0.690214 0.2414989 0.5904855 0.4234716
0.2363436 -0.3559594 -0.6548898 0.3063098 0.6203793 0.441069
0.196031 -0.3868354 -0.6753429 0.2977523 0.5870307 0.4195129
0.1761099 -0.3441256 -0.6617795 0.3241888 0.6195976 0.4135276
0.1134389 -0.3398885 -0.6226007 0.3094627 0.581817 0.4113295
0.09907373 -0.3341841 -0.5846604 0.3448729 0.555379 0.4220305
0.1457869 -0.3205833 -0.5980161 0.3843368 0.5969372 0.4340536
0.219183 -0.2841006 -0.6106757 0.4092485 0.6373428 0.4490036
0.2578239 -0.2207618 -0.6323339 0.4232456 0.673254 0.478332
0.2480107 -0.2482714 -0.6067081 0.4278945 0.6893848 0.4736645
0.250435 -0.2487757 -0.5914463 0.4093376 0.6880763 0.4796174
0.2851668 -0.2403799 -0.5963795 0.3863357 0.7039629 0.5171656
0.2613794 -0.2193119 -0.5681836 0.3915255 0.7582368 0.5217105
0.1976927 -0.2152658 -0.555538 0.3967644 0.7627857 0.5083156
0.203207 -0.2495069 -0.5559943 0.4004816 0.7431698 0.4750298
0.2546372 -0.2702677 -0.5229324 0.433287 0.783062 0.4700795
0.2165202 -0.3158358 -0.5211627 0.4458685 0.7693439 0.4349486
0.2022549 -0.332177 -0.5127147 0.4417103 0.7890492 0.4406904
0.2334426 -0.3286128 -0.5487129 0.4833982 0.7516354 0.453836
0.2466948 -0.3615568 -0.5295853 0.5231849 0.747592 0.4519592
0.2684617 -0.335278 -0.5654635 0.4984426 0.7331387 0.4220436
0.2592019 -0.3433237 -0.5693494 0.5016312 0.712249 0.4469478
0.2657356 -0.3532431 -0.5986519 0.4662469 0.6724153 0.4418415
0.284321 -0.2882225 -0.6132551 0.4607671 0.6920897 0.4218525
0.2787209 -0.3103993 -0.6256443 0.4738926 0.721367 0.4652883
0.3113372 -0.3130515 -0.5973599 0.4639425 0.7173564 0.5018742
0.3294244 -0.3518773 -0.6229942 0.4444709 0.7218585 0.501297
0.3189329 -0.3399978 -0.6355903 0.4215075 0.7269348 0.5036395
0.2823004 -0.3207493 -0.6121871 0.4281458 0.7399729 0.5274557
0.234008 -0.3074356 -0.5872098 0.4405878 0.7567331 0.5109004
0.2594893 -0.283366 -0.6263898 0.3823801 0.7466715 0.5143113
0.2950676 -0.3043159 -0.6066256 0.3827617 0.7218145 0.5010245
0.3357004 -0.3352887 -0.6231752 0.3599537 0.712483 0.493689
0.3506735 -0.3664331 -0.6310787 0.2913376 0.6984238 0.4776182
0.3537556 -0.3722153 -0.6193364 0.319912 0.6857536 0.4444394
0.3043972 -0.4369768 -0.6293726 0.3436654 0.6701892 0.4273924
0.3317651 -0.4255036 -0.6508572 0.346277 0.6653443 0.4204716
0.3000118 -0.4721532 -0.675944 0.3200003 0.6258044 0.4225263
0.2854176 -0.5344241 -0.6815824 0.3397913 0.5885093 0.3980016
0.2706415 -0.5134978 -0.6841906 0.312086 0.5827336 0.3871333
0.2952266 -0.5260042 -0.6716278 0.3406261 0.5695008 0.3948639
0.2531103 -0.5549876 -0.7020678 0.3164834 0.5497362 0.39217
0.2971017 -0.5480778 -0.6721103 0.3854437 0.5385554 0.4255461
0.2475995 -0.5423237 -0.6262296 0.384138 0.5269239 0.4514461
0.2223559 -0.549771 -0.5936263 0.343452 0.504341 0.4819376
0.2066581 -0.597889 -0.6391901 0.3545054 0.5021978 0.4773178
0.2244088 -0.5914658 -0.6082508 0.313303 0.514605 0.4739985
0.272966 -0.5606812 -0.5697273 0.3509646 0.5019511 0.516582
0.2768326 -0.527809 -0.5701261 0.3756917 0.5156942 0.5504457
0.3439506 -0.4779806 -0.5673074 0.3699205 0.5112137 0.5646421
0.3690412 -0.4682365 -0.5201293 0.3877544 0.5095173 0.5755729
0.40557 -0.474869 -0.4846562 0.4000242 0.5325925 0.5568944
0.4455297 -0.4764442 -0.47921 0.3679674 0.5136706 0.5923558
0.4192919 -0.5041744 -0.4386307 0.396683 0.5105656 0.5806762
0.4379728 -0.5068087 -0.4450495 0.4202918 0.5275311 0.5603578
0.4101056 -0.5239534 -0.4311536 0.4261497 0.5053938 0.5428008
0.4174186 -0.5651619 -0.3817774 0.4317649 0.5302716 0.5328484
0.4085809 -0.5942634 -0.4039093 0.4667846 0.5045618 0.5542168
0.3856107 -0.6198706 -0.3948061 0.4540789 0.5012595 0.5484128
0.3816048 -0.5711477 -0.3497985 0.4795738 0.4847338 0.5427824
0.3574173 -0.5713428 -0.3861153 0.4630254 0.4978709 0.5333283
0.272185 -0.5455116 -0.4132572 0.4350496 0.4816921 0.5104399
0.2860928 -0.5817308 -0.4131701 0.4281482 0.4929451 0.5157772
0.2725316 -0.5465696 -0.4182955 0.4123429 0.5083802 0.4842705
0.3008887 -0.5179728 -0.3897766 0.4892496 0.5293041 0.4821238
0.306183 -0.5148261 -0.4501599 0.4695228 0.4947319 0.4475396
0.2674173 -0.4950104 -0.4508758 0.4708068 0.5094997 0.4123769
0.2912026 -0.54837 -0.4704708 0.4658616 0.5222986 0.4310018
0.3081578 -0.5994762 -0.4633561 0.4820567 0.5092933 0.4244305
0.2374498 -0.6476458 -0.4903078 0.534368 0.5294526 0.4047904
0.2975872 -0.6405263 -0.470145 0.5746435 0.5455435 0.4236289
0.3002931 -0.6107001 -0.4317397 0.5854598 0.5785787 0.4743591
0.3312784 -0.59424 -0.3949078 0.5627198 0.5705813 0.4827391
0.3472443 -0.6141879 -0.374106 0.555839 0.5878227 0.4466499
0.3387833 -0.6248185 -0.4030865 0.55531 0.606 0.4262886
0.3819132 -0.6037961 -0.4631544 0.5119686 0.5725845 0.4123884
0.3481094 -0.5911319 -0.4500705 0.5254499 0.5785878 0.3959808
0.3457212 -0.5677052 -0.4657734 0.5483048 0.599033 0.3959368
0.3810685 -0.5312331 -0.4155247 0.5216083 0.5975913 0.417955
0.4515106 -0.5436151 -0.3914396 0.545951 0.5668352 0.4134273
